"forest" "plot" "trait" "CWM" "CWV" "CWS" "CWK"
"154" "Quercus petraea" 93 "SDMC" 0.0470348757390292 0.429046268349247 -0.380493509282535 -0.609748855180974
"155" "Quercus petraea" 102 "SDMC" -0.160027779560369 0.577804976173894 -0.342278233779443 -0.418142994825672
"156" "Quercus petraea" 103 "SDMC" -0.217348650912651 0.807338745693372 -0.749412093643093 -0.0722319894102004
"157" "Quercus petraea" 104 "SDMC" -0.369654522982002 0.798319368542166 -0.615599394907804 -0.269633554302495
"158" "Quercus petraea" 113 "SDMC" -0.288580893449478 0.670085382500224 0.425465289224434 -0.00456823062741085
"159" "Quercus petraea" 114 "SDMC" -0.195538671083814 0.428960226894407 -0.381611377545398 0.104201022303901
"160" "Quercus petraea" 115 "SDMC" 0.0809755645216025 0.411946019690261 -0.628805403504709 -0.179684241228388
"161" "Quercus pyrenaica" 1 "SDMC" -0.338345485776895 0.819515544519572 -0.463323869485228 -0.31737837192956
"162" "Quercus pyrenaica" 2 "SDMC" -0.0230836588058142 0.653675922526122 -0.841412759582458 0.199761140066523
"163" "Quercus pyrenaica" 3 "SDMC" 0.0741586830900442 0.521609423565598 -0.647158229266748 0.503675747363166
"164" "Quercus pyrenaica" 4 "SDMC" 0.0787515216400446 0.497007432419517 -0.583653592485489 0.507925827046417
"165" "Quercus pyrenaica" 5 "SDMC" -0.161512779135258 0.589751288173739 -0.338937612044975 -0.00385820243611379
"166" "Quercus pyrenaica" 6 "SDMC" -0.0428528000851915 0.522503284515319 -0.494345169638882 0.299527046770237
"167" "Quercus pyrenaica" 7 "SDMC" -0.0688221486621337 0.520533546977443 -0.270027631635124 -0.155406517079187
"168" "Quercus pyrenaica" 8 "SDMC" -0.12956988314675 0.977241376452914 -0.917623578410894 -0.101376358641052
"169" "Quercus pyrenaica" 12 "SDMC" -0.168446245096017 0.507058527605767 -0.0949719641876611 -0.404571418637261
"170" "Quercus pyrenaica" 20 "SDMC" -0.185214222299392 0.829733389285928 -0.70478300960981 -0.202404382648172
"171" "Shrubland" 83 "SDMC" 0.951531922718068 0.411129683506575 -0.948715797356712 1.84405005684715
"172" "Shrubland" 84 "SDMC" 0.965241078747992 0.341976167897725 -0.404012036776639 1.54335887463702
"173" "Shrubland" 95 "SDMC" 0.735624355939933 0.352989803735836 -1.29079168545611 2.39061797518711
"174" "Shrubland" 96 "SDMC" 1.1158618753075 0.358447498088349 -0.379870715475857 0.747877423204977
"175" "Shrubland" 105 "SDMC" 0.90777535549809 0.446551786824341 -1.19693170966905 1.80049606567192
"176" "Shrubland" 106 "SDMC" 0.878331416529623 0.590995513904378 -0.746737252086897 0.804271771719902
"177" "Shrubland" 107 "SDMC" 1.07141981316059 0.359793247494985 -0.283650435450438 0.913394557743069
"178" "Shrubland" 116 "SDMC" 0.824720843738503 0.426213401037136 -0.909167579760564 1.30109419060651
"179" "Shrubland" 117 "SDMC" 0.994804517656793 0.340759623104999 -0.258552370259501 0.546136515405105
"180" "Shrubland" 118 "SDMC" 1.07141981316059 0.359793247494985 -0.283650435450438 0.913394557743069
"181" "Fagus sylvatica" 41 "RDMC" 0.501987458559718 0.972576348122256 -0.0045304305917338 -0.439655932375991
"182" "Fagus sylvatica" 42 "RDMC" 1.17085000289398 0.744932479536894 -0.363095971699034 -1.15155606411115
"183" "Fagus sylvatica" 52 "RDMC" 1.22531928916192 0.529438452213339 -0.889986076506936 -0.394507554578971
"184" "Fagus sylvatica" 53 "RDMC" 0.644863879095576 0.901480523810893 -0.348477049407529 -0.0496538593245917
"185" "Fagus sylvatica" 54 "RDMC" 0.916840378176571 0.78488030145313 0.110313974699556 -1.34487581278349
"186" "Fagus sylvatica" 61 "RDMC" 0.680856205892914 1.4069697692398 -0.37402083913714 -0.888641348350243
"187" "Fagus sylvatica" 62 "RDMC" 0.680856205892914 1.4069697692398 -0.37402083913714 -0.888641348350243
"188" "Fagus sylvatica" 63 "RDMC" 1.17085000289398 0.744932479536894 -0.363095971699034 -1.15155606411115
"189" "Fagus sylvatica" 64 "RDMC" 0.736615898759614 0.824342240254711 0.261177039080048 -1.15689787395803
"190" "Fagus sylvatica" 65 "RDMC" 0.575647265519203 1.19594611869266 -0.146691277174514 -0.727801091542101
"191" "Mixed forest" 48 "RDMC" -0.375703413850682 0.364843709397066 -0.651978435237302 0.478419908824428
"192" "Mixed forest" 49 "RDMC" -0.138685354585489 0.757709648163746 0.739864757292021 1.45390931390829
"193" "Mixed forest" 58 "RDMC" -0.179664664375149 0.784281443649452 0.742238158684941 1.38596901629654
"194" "Mixed forest" 59 "RDMC" -0.0533367829465923 1.00405000975073 0.310114120429338 0.661269954161014
"195" "Mixed forest" 60 "RDMC" -0.106378281481612 0.814083362912425 0.798139918248783 1.33330052781805
"196" "Mixed forest" 67 "RDMC" -0.0854960905458702 0.851008195665091 0.331392660879409 1.30585836746305
"197" "Mixed forest" 68 "RDMC" 0.102467876323997 0.913700066075115 0.189983015679064 1.36471281457141
"198" "Mixed forest" 69 "RDMC" -0.257130008064296 0.29426147506743 -0.646459779216313 1.45299371740469
"199" "Mixed forest" 70 "RDMC" -0.107088108021765 0.805753828464901 0.817304373220031 1.42215700200754
"200" "Mixed forest" 71 "RDMC" -0.111380526113634 0.759373011650013 0.687713197179795 1.29062799706148
"201" "Q. pyrenaica-F. sylvatica" 9 "RDMC" 0.0373102723923582 0.888823811767306 -0.103124264471009 0.142977148400469
"202" "Q. pyrenaica-F. sylvatica" 10 "RDMC" -0.0630551784972457 1.10075773780418 -0.0287397802876026 0.0739457489400057
"203" "Q. pyrenaica-F. sylvatica" 14 "RDMC" 0.260990961342518 0.495253069819468 0.294119157476767 3.145737152196
"204" "Q. pyrenaica-F. sylvatica" 15 "RDMC" -0.0294464214243267 0.873275650159921 -0.243478239536902 0.584362951240623
"205" "Q. pyrenaica-F. sylvatica" 16 "RDMC" -0.0983181603607186 1.09512569319259 -0.298457587791186 0.022026132037364
"206" "Q. pyrenaica-F. sylvatica" 17 "RDMC" -0.0830190297304744 0.889254372454115 -0.310009402252681 0.351718580061811
"207" "Q. pyrenaica-F. sylvatica" 21 "RDMC" -0.103405739628679 0.998380069923675 -0.0506955901735509 0.213462267878365
"208" "Q. pyrenaica-F. sylvatica" 22 "RDMC" 0.055730787581163 0.791644485455184 -0.298638268261504 0.647552153379427
"209" "Q. pyrenaica-F. sylvatica" 23 "RDMC" 0.0766098038701892 0.825644058976414 -0.207280923485471 0.95634677141277
"210" "Q. pyrenaica-F. sylvatica" 33 "RDMC" -0.0965283226996709 0.999583911912506 -0.145045805178387 0.100507231978426
"211" "Quercus petraea" 80 "RDMC" -0.181315229352046 0.610888907217506 -0.235288204972194 -0.545250115930376
"212" "Quercus petraea" 90 "RDMC" -0.231451734757923 0.840507786017494 -0.226810571995808 -0.181230452152873
"213" "Quercus petraea" 91 "RDMC" -0.14193810816275 0.606390753018823 -0.190874896477031 -0.682252245849986
"214" "Quercus petraea" 93 "RDMC" -0.196907350867409 0.607048482330575 -0.0841017970543455 -0.682303801476306
"215" "Quercus petraea" 102 "RDMC" -0.429824244752892 0.404338263544546 -0.278130221461502 -0.812610107281595
"216" "Quercus petraea" 103 "RDMC" -0.257415735540487 0.591394341669111 -0.0266010912415095 -0.716449453598769
"217" "Quercus petraea" 104 "RDMC" -0.181315229352046 0.610888907217506 -0.235288204972194 -0.545250115930376
"218" "Quercus petraea" 113 "RDMC" -0.403001877704366 0.745389929411526 -0.127263191679666 -0.637016364613143
"219" "Quercus petraea" 114 "RDMC" -0.251654846176632 0.556295633083315 0.0206089177334398 -0.764341246800254
"220" "Quercus petraea" 115 "RDMC" -0.180871620683749 0.72864589429746 -0.0331604934536169 0.634181264991028
"221" "Quercus pyrenaica" 1 "RDMC" -0.780169795901999 0.694045734308206 0.218966877573477 -0.48932327004327
"222" "Quercus pyrenaica" 2 "RDMC" -0.435856839336323 0.937223515242442 0.196554209791567 -0.311715404482592
"223" "Quercus pyrenaica" 3 "RDMC" -0.572283785487194 0.666015014642891 -0.00439334414883419 -0.555426815760674
"224" "Quercus pyrenaica" 4 "RDMC" -0.393521797549549 0.885186732300314 0.220089839403669 -0.410826804351889
"225" "Quercus pyrenaica" 5 "RDMC" -0.572668543217416 0.618006273523812 -0.0876257441424824 -0.36604168445462
"226" "Quercus pyrenaica" 6 "RDMC" -0.35784834480129 1.10953477239738 0.110532327538987 -0.851033075420751
"227" "Quercus pyrenaica" 7 "RDMC" -0.63393866696478 0.593692862785094 0.106301764228183 -0.398981968373295
"228" "Quercus pyrenaica" 8 "RDMC" -0.379007106119894 0.882213895211151 0.164549855280711 0.0962467827140472
